#time,NE+NI
0	0.0
1	0.0002
2	0.0
3	0.0
4	0.0002
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0002
10	0.0
11	0.0
12	0.0
13	0.0002
14	0.0004
15	0.0
16	0.0
17	0.0004
18	0.0006000000000000001
19	0.0012000000000000001
20	0.0048
21	0.1854
22	0.6608
23	0.4624
24	0.4302
25	0.4414
26	0.4288
27	0.0102
28	0.0
29	0.0
30	0.0
31	0.046
32	0.385
33	0.4272
34	0.4224
35	0.4542
36	0.448
37	0.2478
38	0.0
39	0.0002
40	0.0002
41	0.0028
42	0.0328
43	0.1392
44	0.3972
45	0.4976
46	0.45420000000000005
47	0.3958
48	0.2722
49	0.0248
50	0.0
51	0.0
52	0.0
53	0.0046
54	0.1396
55	0.24359999999999998
56	0.3346
57	0.42219999999999996
58	0.45499999999999996
59	0.4746
60	0.0552
61	0.0002
62	0.0
63	0.0004
64	0.0002
65	0.0012000000000000001
66	0.0004
67	0.0068000000000000005
68	0.2812
69	0.36060000000000003
70	0.4798
71	0.508
72	0.4856
73	0.47300000000000003
74	0.0004
75	0.0
76	0.0002
77	0.0004
78	0.0014
79	0.0006000000000000001
80	0.0014
81	0.009000000000000001
82	0.2024
83	0.4878
84	0.4724
85	0.47319999999999995
86	0.479
87	0.45099999999999996
88	0.0068
89	0.0
90	0.0004
91	0.0002
92	0.0008
93	0.0056
94	0.3114
95	0.4712
96	0.4884
97	0.45080000000000003
98	0.45
99	0.43420000000000003
100	0.0
101	0.0002
102	0.0
103	0.0002
104	0.0086
105	0.1062
106	0.503
107	0.5072
108	0.5214
109	0.5046
110	0.4476
111	0.0996
112	0.0002
113	0.0
114	0.0004
115	0.007599999999999999
116	0.2888
117	0.4452
118	0.3712
119	0.37260000000000004
120	0.3742
121	0.3482
122	0.0002
123	0.0002
124	0.0
125	0.0012000000000000001
126	0.0344
127	0.38859999999999995
128	0.5138
129	0.5422
130	0.53
131	0.5178
132	0.36319999999999997
133	0.0
134	0.0002
135	0.0
136	0.0012000000000000001
137	0.0682
138	0.268
139	0.5578
140	0.5926
141	0.495
142	0.47300000000000003
143	0.2198
144	0.0002
145	0.0002
146	0.0002
147	0.0002
148	0.3254
149	0.552
150	0.5468000000000001
151	0.509
152	0.497
153	0.472
154	0.0002
155	0.0004
156	0.0
157	0.0
158	0.0002
159	0.0004
160	0.0006000000000000001
161	0.0002
162	0.0007999999999999999
163	0.0048000000000000004
164	0.1086
165	0.33999999999999997
166	0.4954
167	0.3748
168	0.4148
169	0.3952
170	0.069
171	0.0
172	0.0
173	0.0
174	0.012199999999999999
175	0.1202
176	0.4028
177	0.5906
178	0.5482
179	0.5668
180	0.4988
181	0.1228
182	0.0004
183	0.0
184	0.0
185	0.0322
186	0.519
187	0.4846
188	0.5312
189	0.5720000000000001
190	0.5604
191	0.416
192	0.0
193	0.0002
194	0.0002
195	0.0066
196	0.1342
197	0.48419999999999996
198	0.6032
199	0.5576
200	0.5828
201	0.5592
202	0.1078
203	0.0002
204	0.0
205	0.0002
206	0.0576
207	0.43879999999999997
208	0.45820000000000005
209	0.5882
210	0.6016
211	0.6136
212	0.36060000000000003
213	0.0002
214	0.0004
215	0.0002
216	0.001
217	0.1614
218	0.2812
219	0.305
220	0.3008
221	0.3518
222	0.36119999999999997
223	0.009600000000000001
224	0.0
225	0.0
226	0.0002
227	0.005
228	0.0028
229	0.0546
230	0.357
231	0.3106
232	0.3048
233	0.35719999999999996
234	0.3402
235	0.16419999999999998
236	0.0
237	0.0004
238	0.0
239	0.012
240	0.021
241	0.1572
242	0.3298
243	0.3842
244	0.4232
245	0.42900000000000005
246	0.35660000000000003
247	0.033
248	0.0
249	0.0007999999999999999
250	0.0004
251	0.0014
252	0.0078
253	0.12739999999999999
254	0.4916
255	0.45480000000000004
256	0.4752
257	0.47519999999999996
258	0.3974
259	0.0558
260	0.0006
261	0.0
262	0.0002
263	0.0015999999999999999
264	0.039599999999999996
265	0.4522
266	0.40940000000000004
267	0.47100000000000003
268	0.5038
269	0.51
270	0.35960000000000003
271	0.0
272	0.0002
273	0.0
274	0.0054
275	0.1124
276	0.4658
277	0.56
278	0.481
279	0.4678
280	0.4482
281	0.0974
282	0.0
283	0.0002
284	0.0
285	0.068
286	0.6844
287	0.5548
288	0.5414
289	0.556
290	0.5486
291	0.2756
292	0.0
293	0.0
294	0.0
295	0.3512
296	0.689
297	0.44520000000000004
298	0.549
299	0.5308
300	0.5344
301	0.0
302	0.0002
303	0.0004
304	0.0002
305	0.0004
306	0.0004
307	0.0004
308	0.0012000000000000001
309	0.009000000000000001
310	0.3168
311	0.4478
312	0.4742
313	0.4958
314	0.488
315	0.4406
316	0.0
317	0.0
318	0.0
319	0.0002
320	0.003
321	0.0056
322	0.2118
323	0.3952
324	0.532
325	0.4322
326	0.4402
327	0.4206
328	0.0058
329	0.0002
330	0.0
331	0.0002
332	0.0096
333	0.10579999999999999
334	0.5156000000000001
335	0.4562
336	0.521
337	0.49760000000000004
338	0.45840000000000003
339	0.115
340	0.0
341	0.0
342	0.0
343	0.0114
344	0.38680000000000003
345	0.5898
346	0.5168
347	0.5132
348	0.5154
349	0.45520000000000005
350	0.0
351	0.0004
352	0.0004
353	0.0008
354	0.08460000000000001
355	0.33540000000000003
356	0.45799999999999996
357	0.45820000000000005
358	0.4082
359	0.38639999999999997
360	0.1078
361	0.0
362	0.0
363	0.0
364	0.0002
365	0.2198
366	0.2968
367	0.3932
368	0.40480000000000005
369	0.4146
370	0.4262
371	0.003
372	0.0
373	0.0002
374	0.0
375	0.0004
376	0.0002
377	0.0004
378	0.0004
379	0.002
380	0.054400000000000004
381	0.26
382	0.4304
383	0.3932
384	0.42
385	0.46240000000000003
386	0.2862
387	0.0002
388	0.0
389	0.0
390	0.001
391	0.0486
392	0.4062
393	0.377
394	0.4616
395	0.48340000000000005
396	0.5034
397	0.2762
398	0.0
399	0.0
400	0.0
401	0.002
402	0.042800000000000005
403	0.0708
404	0.343
405	0.4848
