#time,	NE,	NI
4678	0.0148	0.0004
4679	0.1002	0.0252
4680	0.047	0.0104
4681	0.1146	0.0286
4682	0.0236	0.002
4683	0.0924	0.0234
4684	0.0048	0.0012
4685	0.0228	0.0052
4686	0.0464	0.0112
4687	0.158	0.0322
4688	0.1342	0.0332
4689	0.074	0.0106
4690	0.2142	0.0536
4691	0.1432	0.027
4692	0.2274	0.0648
4693	0.151	0.0364
4694	0.1878	0.047
4695	0.0088	0.0002
4696	0.0892	0.0222
4697	0.0014	0.0002
4698	0.0044	0.0012
4699	0.004	0.0012
4700	0.0836	0.0208
4701	0.0798	0.002
4702	0.1878	0.0468
4703	0.1532	0.0206
4704	0.3188	0.0798
4705	0.0058	0.0026
4706	0.0058	0.0026
4707	0.0062	0.0028
4708	0.0042	0.0016
4709	0.0006	0
4710	0.001	0.0002
4711	0.0422	0.0102
4712	0.0858	0.0158
4713	0.1764	0.0438
4714	0.0562	0.0118
4715	0.2908	0.0736
4716	0.1564	0.0338
4717	0.1214	0.0346
4718	0.0552	0.0082
4719	0.1194	0.0298
4720	0.029	0
4721	0.1392	0.0348
4722	0.0726	0.0168
4723	0.1908	0.0434
4724	0.1096	0.0248
4725	0.1656	0.0344
4726	0.1486	0.029
4727	0.1492	0.0298
4728	0.1798	0.0402
4729	0.1574	0.0358
4730	0.2192	0.0548
4731	0.031	0.0002
4732	0.2082	0.0522
4733	0.074	0.0202
4734	0.202	0.0508
4735	0.0232	0.0006
4736	0.1176	0.0292
4737	0.041	0.0014
4738	0.119	0.0296
4739	0.0684	0.0092
4740	0.1988	0.0498
4741	0.033	0.0006
4742	0.2204	0.0576
4743	0.0492	0.0002
4744	0.128	0.031
4745	0.0136	0.001
4746	0.0046	0
4747	0.0038	0.0004
4748	0.004	0.0002
4749	0.0148	0.0034
4750	0.08	0.0168
4751	0.0934	0.0232
4752	0.053	0.002
4753	0.1374	0.034
4754	0.103	0.02
4755	0.1992	0.0418
4756	0.2444	0.057
4757	0.1636	0.0358
4758	0.1836	0.0474
4759	0.0284	0.0086
4760	0.0416	0.012
4761	0.0804	0.0194
4762	0.1288	0.027
4763	0.162	0.0334
4764	0.2312	0.0584
4765	0.0106	0.0042
4766	0.2072	0.054
4767	0.1722	0.0392
4768	0.1768	0.039
4769	0.1838	0.0394
4770	0.0964	0.024
4771	0.0332	0.0068
4772	0.0626	0.017
4773	0.1024	0.026
4774	0.0722	0.0162
4775	0.2884	0.0648
4776	0.1706	0.0578
4777	0.1172	0.0372
4778	0.3118	0.072
4779	0.1172	0.0298
4780	0.0002	0.0002
4781	0	0
4782	0.0006	0
4783	0.0002	0.0002
4784	0	0.0002
4785	0.0002	0.0002
4786	0.001	0
4787	0.044	0.0112
4788	0.0204	0.0104
4789	0.1164	0.0294
4790	0.0468	0.0136
4791	0.0102	0.0098
4792	0.0098	0.01
4793	0.0108	0.0098
4794	0.0818	0.0182
4795	0.1296	0.032
4796	0.1578	0.039
4797	0.1334	0.0304
4798	0.2242	0.0612
4799	0.1192	0.0354
4800	0.1098	0.0208
4801	0.2006	0.0476
4802	0.1366	0.0274
4803	0.1998	0.05
4804	0.1056	0.0292
4805	0.105	0.029
4806	0.1326	0.029
4807	0.1338	0.036
4808	0.0964	0.0244
4809	0.0008	0.0014
4810	0.0026	0.0016
4811	0.0428	0.0118
4812	0.0602	0.0148
4813	0.1628	0.0378
4814	0.1124	0.028
4815	0.032	0.0046
4816	0.1342	0.0332
4817	0.0008	0.0004
4818	0.001	0
4819	0.0266	0.0058
4820	0.003	0.0058
4821	0.053	0.0176
4822	0.1138	0.0226
4823	0.1898	0.0542
4824	0.0468	0.013
4825	0.2142	0.0526
4826	0.1456	0.0362
4827	0.1224	0.0246
4828	0.2146	0.0614
4829	0.001	0.0004
4830	0.001	0
4831	0.0092	0.0022
4832	0.068	0.0164
4833	0.1308	0.0278
4834	0.168	0.0418
4835	0.0156	0.0098
4836	0.066	0.01
4837	0.1384	0.0346
4838	0.1094	0.0152
4839	0.2346	0.0544
4840	0.0924	0.0236
4841	0.132	0.0352
4842	0.1386	0.0354
4843	0.0288	0.0126
4844	0.114	0.0294
4845	0.0618	0.0092
4846	0.1016	0.0252
4847	0.001	0
4848	0.0218	0.0054
4849	0.029	0.0058
4850	0.1618	0.0366
4851	0.1138	0.0274
4852	0.22	0.0542
4853	0.1398	0.0302
4854	0.3282	0.0832
4855	0.068	0.0096
4856	0.1294	0.0304
4857	0.1378	0.0296
4858	0.2134	0.0466
4859	0.1428	0.0372
4860	0.1438	0.0316
4861	0.1086	0.025
4862	0.1004	0.0206
4863	0.137	0.0272
4864	0.1252	0.0296
4865	0.037	0.0004
4866	0.1248	0.03
4867	0.011	0.0036
4868	0.011	0.0036
4869	0.0114	0.004
4870	0.0662	0.015
4871	0.006	0.0024
4872	0.0704	0.0206
4873	0.0312	0
4874	0.12	0.03
4875	0.0714	0.0138
4876	0.3044	0.0754
4877	0.1556	0.0424
4878	0.2714	0.0702
4879	0.1306	0.037
4880	0.2074	0.0504
4881	0.1038	0.0304
4882	0.1092	0.0274
4883	0.0292	0.0068
4884	0.0214	0
4885	0.1184	0.0298
4886	0.0716	0.011
4887	0.2302	0.0574
4888	0.1456	0.0372
4889	0.1984	0.0486
4890	0.2202	0.0384
4891	0.2422	0.0608
4892	0.0282	0.0084
4893	0.0966	0.0184
4894	0.1154	0.0294
4895	0.0696	0.0106
4896	0.2468	0.0622
4897	0.0102	0.0004
4898	0.113	0.0282
4899	0.013	0
4900	0.1196	0.0302
4901	0.048	0.0054
4902	0.092	0.023
4903	0.0012	0
4904	0.0052	0.0012
4905	0.0848	0.0198
4906	0.1008	0.0246
4907	0.1094	0.0272
4908	0.0874	0.0112
4909	0.1678	0.0442
4910	0.091	0.0218
4911	0.036	0.0154
4912	0.191	0.0554
4913	0.1898	0.0402
4914	0.1926	0.0398
4915	0.154	0.0362
4916	0.1556	0.0422
4917	0.091	0.022
4918	0.0566	0.012
4919	0.128	0.033
4920	0.1146	0.0234
4921	0.1606	0.0356
4922	0.1576	0.0386
4923	0.186	0.0378
4924	0.1942	0.041
4925	0.1664	0.0398
4926	0.1528	0.0322
4927	0.1392	0.0348
4928	0.1162	0.018
4929	0.2426	0.0672
4930	0.0508	0.017
4931	0.0868	0.0148
4932	0.0862	0.0236
4933	0.0226	0.0038
4934	0.1352	0.0336
4935	0.141	0.04
4936	0.314	0.08
4937	0.1264	0.0358
4938	0.0664	0.011
4939	0.1214	0.0296
4940	0.0414	0
4941	0.119	0.0298
4942	0	0
4943	0.0006	0.0004
4944	0.0004	0
4945	0.0004	0
4946	0.0218	0.0038
4947	0.052	0.0156
4948	0.1402	0.0334
4949	0.2448	0.0544
4950	0.1066	0.0266
4951	0.0362	0.0048
4952	0.0946	0.0258
4953	0.0638	0.0104
4954	0.1482	0.03
4955	0.0844	0.0184
4956	0.1064	0.0266
4957	0.1134	0.0292
4958	0.1238	0.031
4959	0.0302	0.0112
4960	0.1164	0.03
4961	0.0022	0.0002
4962	0.0536	0.006
4963	0.2208	0.0566
4964	0.0642	0.0108
4965	0.1528	0.0296
4966	0.184	0.0524
4967	0.093	0.0134
4968	0.2682	0.0664
4969	0.059	0.0144
4970	0.0776	0.0166
4971	0.21	0.0548
4972	0.0664	0.014
4973	0.1912	0.0472
4974	0.0512	0.0188
4975	0.1562	0.051
4976	0.1536	0.031
4977	0.167	0.0418
4978	0.0062	0.0022
4979	0.0022	0.0006
4980	0.0004	0.0006
4981	0.037	0.0066
4982	0.0908	0.0138
4983	0.1796	0.0446
4984	0.024	0.0158
4985	0.173	0.0476
4986	0.0166	0.022
4987	0.0008	0.0144
4988	0.0034	0.0072
4989	0.041	0.0124
4990	0.04	0.01
4991	0.1236	0.0316
4992	0.0528	0.0102
4993	0.204	0.0518
4994	0.1568	0.0358
4995	0.2328	0.067
4996	0.0442	0.0042
4997	0.2264	0.059
4998	0.1294	0.0312
4999	0.1094	0.0238
5000	0.0842	0.0208
5001	0.1118	0.0208
5002	0.1992	0.0414
5003	0.1614	0.0316
5004	0.1684	0.0396
5005	0.1938	0.0406
5006	0.2524	0.063
5007	0.0568	0.0048
5008	0.225	0.0494
5009	0.1082	0.0236
5010	0.1696	0.035
5011	0.1254	0.0242
5012	0.1214	0.0278
5013	0.1512	0.0288
5014	0.141	0.028
5015	0.16	0.0396
5016	0.128	0.0178
5017	0.231	0.0578
5018	0.1198	0.0302
5019	0.193	0.0482
5020	0.0632	0.0074
5021	0.1102	0.0276
5022	0.0424	0.004
5023	0.1188	0.03
5024	0.0412	0.0032
5025	0.1188	0.0296
5026	0.0098	0.0016
5027	0.0934	0.023
5028	0.089	0.0224
5029	0.015	0.0002
5030	0.155	0.0396
5031	0.0836	0.0198
5032	0.256	0.064
5033	0.095	0.0312
5034	0.2796	0.0752
5035	0.0648	0.0104
5036	0.1984	0.0498
5037	0.0306	0.0002
5038	0.1166	0.0288
5039	0.0442	0.0116
5040	0.0482	0.0104
5041	0.1308	0.0332
5042	0.1276	0.0324
5043	0.1636	0.0336
5044	0.1996	0.0506
5045	0.001	0.0002
5046	0.0004	0.0004
5047	0.0006	0.0004
5048	0.0006	0.0008
5049	0.0004	0.0004
5050	0.0154	0.004
5051	0.003	0.0036
5052	0.084	0.0224
5053	0.098	0.0228
5054	0.1048	0.0304
5055	0.0352	0.0128
5056	0.1042	0.026
5057	0.0408	0.0164
5058	0.115	0.0288
5059	0.0784	0.0212
5060	0.1174	0.0302
5061	0.0838	0.0102
5062	0.2874	0.0696
5063	0.1024	0.0242
5064	0.0824	0.0204
5065	0.0014	0.0002
5066	0.0112	0.0026
5067	0.0114	0.0026
5068	0.1176	0.0294
5069	0.0264	0.0044
5070	0.0774	0.0158
5071	0.2664	0.0612
5072	0.1948	0.0462
5073	0.1764	0.0444
5074	0.2212	0.0502
5075	0.1864	0.0474
5076	0.0106	0
5077	0.049	0.0118
5078	0.0582	0.0118
5079	0.1892	0.0434
5080	0.1122	0.0236
5081	0.1422	0.0362
5082	0.092	0.0208
5083	0.1138	0.0286
5084	0.0306	0.003
5085	0.1186	0.0298
5086	0.026	0.0034
5087	0.1326	0.0332
5088	0.0194	0.0076
5089	0.0508	0.0134
5090	0.2866	0.0706
5091	0.1854	0.047
5092	0.1814	0.0436
5093	0.115	0.0328
5094	0.0392	0
5095	0.1334	0.0296
5096	0.1206	0.0232
5097	0.1094	0.029
5098	0.0998	0.0224
5099	0.1374	0.027
5100	0.1514	0.0308
5101	0.168	0.03
5102	0.1198	0.0304
5103	0.0008	0.0002
5104	0.0056	0.0012
5105	0.0792	0.018
5106	0.1746	0.0474
5107	0.1702	0.0336
5108	0.2946	0.079
5109	0.061	0.0138
5110	0.2242	0.06
5111	0.105	0.0204
5112	0.1682	0.0416
5113	0.0932	0.017
5114	0.2588	0.0648
5115	0.0428	0.0004
5116	0.1948	0.0488
5117	0.0662	0.008
5118	0.2362	0.059
5119	0.0388	0.0002
5120	0.1132	0.0284
5121	0.0008	0.0002
5122	0.0618	0.0128
5123	0.1484	0.0412
5124	0.1974	0.0422
5125	0.2342	0.059
5126	0.056	0.019
5127	0.129	0.0388
5128	0.109	0.0266
5129	0.0816	0.0212
5130	0.0014	0
5131	0.0006	0.0002
5132	0.0012	0
5133	0.0014	0.0004
5134	0.0208	0.0052
5135	0.0934	0.0232
5136	0.0688	0.0144
5137	0.2112	0.0536
5138	0.0218	0.0118
5139	0.0976	0.031
5140	0.0002	0.0004
5141	0.0004	0.0002
5142	0.0014	0.0002
5143	0	0.0002
5144	0.0006	0.0004
5145	0.001	0.0002
5146	0.0006	0
5147	0.004	0.0014
5148	0.0142	0.0034
5149	0.0848	0.0236
5150	0.0668	0.0156
5151	0.1924	0.0522
5152	0.192	0.0484
5153	0.0452	0.0052
5154	0.1204	0.03
5155	0.0934	0.003
5156	0.3108	0.078
5157	0.0166	0.0066
5158	0.0306	0.0052
5159	0.0948	0.0258
5160	0.045	0.0054
5161	0.1096	0.0276
5162	0.0084	0.0002
5163	0.0002	0.0004
5164	0.0122	0.0002
5165	0.1064	0.0266
5166	0.0308	0
5167	0.1394	0.0346
5168	0.0888	0.012
5169	0.2272	0.058
5170	0.104	0.0272
5171	0.299	0.0842
5172	0.1584	0.0308
5173	0.1182	0.0316
5174	0.0036	0
5175	0.0012	0
5176	0.0582	0.0146
5177	0.0428	0.0148
5178	0.1996	0.056
5179	0.0804	0.0144
5180	0.2412	0.0614
5181	0.1248	0.029
5182	0.1044	0.0262
5183	0.0064	0.0004
5184	0.0236	0.0002
5185	0.108	0.027
5186	0.024	0.0002
5187	0.119	0.0296
5188	0.0342	0.0002
5189	0.1636	0.0406
5190	0.1168	0.0152
5191	0.2318	0.0584
5192	0.1308	0.018
5193	0.2274	0.0572
5194	0.0082	0.002
5195	0.0018	0.0008
5196	0.0002	0.0002
5197	0.0006	0.0002
5198	0.0008	0.0002
5199	0.0004	0
5200	0.001	0.0002
5201	0.0002	0.0008
5202	0.004	0.0008
5203	0.0516	0.0126
5204	0	0.0004
5205	0.0006	0.0002
5206	0.0006	0.0006
5207	0.0066	0.002
5208	0.077	0.0186
5209	0.0876	0.0288
5210	0.136	0.0338
5211	0.1164	0.029
5212	0.1242	0.0344
5213	0.2506	0.0576
5214	0.3174	0.073
5215	0.1382	0.0396
5216	0.1254	0.0412
5217	0.0806	0.0252
5218	0.0904	0.0216
5219	0.0654	0.0148
5220	0.0916	0.0232
5221	0.024	0.0062
5222	0.0808	0.0204
5223	0.0034	0.0104
5224	0.0906	0.023
5225	0.0006	0.0066
5226	0.0014	0.0068
5227	0.0016	0.0072
5228	0.0258	0.0066
5229	0.0006	0.0064
5230	0.0218	0.0116
5231	0.0546	0.0166
5232	0.1952	0.0492
5233	0.0106	0.0066
5234	0.0974	0.0262
5235	0.0418	0.0036
5236	0.1762	0.0362
5237	0.2264	0.0566
5238	0.0088	0.0052
5239	0.0388	0.006
5240	0.3126	0.0844
5241	0.0998	0.0238
5242	0.157	0.035
5243	0.0572	0.013
5244	0.1714	0.0378
5245	0.1808	0.0428
5246	0.1422	0.035
5247	0.0506	0.0122
5248	0.1674	0.0334
5249	0.0936	0.023
5250	0.029	0.0004
5251	0.1504	0.0352
5252	0.107	0.028
5253	0.1096	0.0246
5254	0.0968	0.0238
5255	0.0722	0.0078
5256	0.2106	0.0492
5257	0.1318	0.0282
5258	0.1906	0.0288
5259	0.2044	0.045
5260	0.1232	0.029
5261	0.1452	0.0402
5262	0.1048	0.0238
5263	0.1116	0.0278
5264	0.0256	0.0004
5265	0.1544	0.0382
5266	0.0894	0.0118
5267	0.3152	0.0776
5268	0.1234	0.0352
5269	0.1672	0.0372
5270	0.262	0.0576
5271	0.1594	0.0444
5272	0.1196	0.0298
5273	0.102	0.0232
5274	0.1012	0.0252
5275	0.0812	0.0126
5276	0.1558	0.0372
5277	0.1712	0.0388
5278	0.1454	0.035
5279	0.1662	0.035
5280	0.1504	0.0324
5281	0.1428	0.033
5282	0.1966	0.0392
5283	0.1384	0.0272
5284	0.1314	0.0298
5285	0.143	0.026
5286	0.1194	0.0302
5287	0.0306	0.0002
5288	0.148	0.0366
5289	0.0852	0.0172
5290	0.2192	0.0408
5291	0.2264	0.0568
5292	0.1198	0.0128
5293	0.2374	0.0594
5294	0.0938	0.0114
5295	0.238	0.0594
5296	0.088	0.005
5297	0.2372	0.059
5298	0.001	0
5299	0.0312	0.0002
5300	0.119	0.0298
5301	0.0498	0.0052
5302	0.1286	0.0324
5303	0.0714	0.0128
5304	0.2064	0.0536
5305	0.0556	0.0108
5306	0.1196	0.04
5307	0.0208	0.0148
5308	0.0972	0.0182
5309	0.211	0.0532
5310	0.0328	0.009
5311	0.0296	0.0092
5312	0.1654	0.04
5313	0.165	0.0334
5314	0.2088	0.042
5315	0.2476	0.0624
5316	0.0362	0.0198
5317	0.1942	0.046
5318	0.1924	0.0566
5319	0.0826	0.027
5320	0.049	0.01
5321	0.0784	0.02
5322	0.0728	0.019
5323	0.1252	0.0322
5324	0.0042	0.0002
5325	0.004	0
5326	0.0006	0.001
5327	0.0016	0.0002
5328	0.042	0.0106
5329	0.1342	0.0272
5330	0.3252	0.0784
5331	0.1438	0.0354
5332	0.056	0.0088
5333	0.1244	0.0346
5334	0.023	0.0054
5335	0.095	0.0284
5336	0.1144	0.025
5337	0.1228	0.0318
5338	0.0674	0.0166
5339	0.1388	0.0302
5340	0.1662	0.0462
5341	0.0812	0.0188
5342	0.193	0.0504
5343	0.057	0.0136
5344	0.1964	0.041
5345	0.1686	0.0384
5346	0.1146	0.026
5347	0.2094	0.0452
5348	0.1652	0.0394
5349	0.1192	0.0294
5350	0.1508	0.0326
5351	0.1736	0.0432
5352	0.0032	0.003
5353	0.0144	0.0002
5354	0.2084	0.0516
5355	0.0942	0.0266
5356	0.2942	0.0668
5357	0.1802	0.0566
5358	0.1196	0.0488
5359	0.0288	0.004
5360	0.0646	0.0168
5361	0.0668	0.0166
5362	0.0772	0.0194
5363	0.0236	0.0096
5364	0.074	0.0224
5365	0.132	0.0342
5366	0.083	0.0336
5367	0.0008	0.0026
5368	0.0246	0.0084
5369	0.0604	0.0144
5370	0.2352	0.0586
5371	0.164	0.0416
5372	0.0356	0.0116
5373	0.0348	0.0002
5374	0.21	0.0526
5375	0.0624	0.0094
5376	0.1186	0.0296
5377	0.0058	0.0006
5378	0.095	0.0278
5379	0.0322	0.0004
5380	0.0794	0.0198
5381	0.0062	0
5382	0.0798	0.0126
5383	0.1364	0.037
5384	0.165	0.0312
5385	0.2786	0.0698
5386	0.1374	0.0304
5387	0.1436	0.028
5388	0.199	0.04
5389	0.1656	0.0342
5390	0.121	0.0302
5391	0.008	0.0004
5392	0.0966	0.0238
5393	0.0612	0.0102
5394	0.2056	0.0516
5395	0.1206	0.0156
5396	0.216	0.0538
5397	0.0906	0.0198
5398	0.1944	0.052
5399	0.1028	0.0184
5400	0.2538	0.0636
5401	0.045	0.0102
5402	0.197	0.0502
5403	0.05	0.005
5404	0.1258	0.0328
5405	0.091	0.006
5406	0.2004	0.0486
5407	0.1234	0.0334
5408	0.107	0.0314
5409	0.1616	0.033
5410	0.1212	0.0298
5411	0.0362	0.002
5412	0.1174	0.0294
5413	0.016	0.0004
5414	0.1114	0.0278
5415	0.0306	0.0004
5416	0.119	0.0298
5417	0.0888	0.0148
5418	0.1132	0.031
5419	0.0024	0.0032
5420	0.0072	0.0036
5421	0.096	0.0228
5422	0.1856	0.0354
5423	0.2204	0.0562
5424	0.087	0.012
5425	0.3446	0.0828
5426	0.1272	0.031
5427	0.1202	0.0302
5428	0.0122	0.0076
5429	0.135	0.0338
5430	0.0892	0.0248
5431	0.1666	0.0404
5432	0.1232	0.035
5433	0.0706	0.0032
5434	0.2684	0.067
5435	0.1454	0.0272
5436	0.192	0.048
5437	0.0178	0.0064
5438	0.0068	0.0004
5439	0.0504	0.0034
5440	0.159	0.04
5441	0.0154	0.0108
5442	0.1448	0.037
5443	0.1948	0.0574
5444	0.1846	0.039
5445	0.2328	0.0628
5446	0.0078	0.0056
5447	0.0072	0.0048
5448	0.0368	0.0076
5449	0.1118	0.0278
5450	0.0076	0.0002
5451	0.0258	0.0004
5452	0.1222	0.0304
5453	0.0352	0.0052
5454	0.2038	0.0512
5455	0.1678	0.0326
5456	0.1638	0.0554
5457	0.151	0.0368
5458	0.139	0.0358
5459	0.0486	0.0126
5460	0.0488	0.0078
5461	0.1306	0.0326
5462	0.0666	0.0062
5463	0.2308	0.0578
5464	0.0212	0.0064
5465	0.002	0.004
5466	0.0558	0.0118
5467	0.2022	0.0554
5468	0.1376	0.0398
5469	0.0296	0.0184
5470	0.075	0.0218
5471	0.1058	0.0338
5472	0.062	0.0122
5473	0.0512	0.022
5474	0.081	0.0182
5475	0.2062	0.0516
5476	0.16	0.0364
5477	0.1442	0.0304
5478	0.2536	0.058
5479	0.1906	0.045
5480	0.2262	0.0474
5481	0.1252	0.033
5482	0.0208	0.0068
5483	0.0706	0.01
5484	0.1454	0.0292
5485	0.1264	0.0346
5486	0.186	0.0396
5487	0.1534	0.0384
5488	0.0502	0.0038
5489	0.1358	0.0338
5490	0.1004	0.017
5491	0.158	0.0396
5492	0.1042	0.0258
5493	0.0444	0.0018
5494	0.1904	0.0476
5495	0.0336	0.0024
5496	0.1218	0.031
5497	0.0534	0.0104
5498	0.1408	0.0344
5499	0.071	0.017
5500	0.1278	0.0316
5501	0.0566	0.0116
5502	0.2144	0.047
5503	0.1234	0.037
5504	0.1046	0.025
5505	0.112	0.029
5506	0.0702	0.0142
5507	0.2034	0.0538
5508	0.0364	0.0038
5509	0.1752	0.0376
5510	0.1798	0.0414
5511	0.1258	0.0338
5512	0.1	0.02
5513	0.1494	0.0372
5514	0.1166	0.023
5515	0.202	0.0508
5516	0.0852	0.0126
5517	0.1212	0.03
5518	0.0858	0.0048
5519	0.2228	0.055
5520	0.0836	0.021
5521	0.023	0.0062
5522	0.1144	0.0272
5523	0.0576	0.0106
5524	0.3008	0.0746
5525	0.2014	0.0308
5526	0.2354	0.059
5527	0.1074	0.0116
5528	0.2124	0.0574
5529	0.014	0
5530	0.0954	0.0214
5531	0.0868	0.0214
5532	0.0734	0.0078
5533	0.23	0.0576
5534	0.0904	0.01
5535	0.2368	0.0594
5536	0.0262	0.0014
5537	0.2316	0.0594
5538	0.0872	0.0054
5539	0.235	0.06
5540	0.1588	0.0322
5541	0.153	0.0298
5542	0.1128	0.0282
5543	0.0758	0.0134
5544	0.1158	0.029
5545	0.057	0.0058
5546	0.2058	0.0514
5547	0.0702	0.0002
5548	0.2356	0.0588
5549	0.0252	0
5550	0.1696	0.04
5551	0.2052	0.049
5552	0.2254	0.0522
5553	0.1192	0.0238
5554	0.2026	0.0404
5555	0.128	0.0298
5556	0.0822	0.0144
5557	0.2808	0.0686
5558	0.1412	0.034
5559	0.0902	0.0202
5560	0.1544	0.0316
5561	0.1298	0.0248
5562	0.1188	0.0296
5563	0.06	0.0002
5564	0.23	0.0574
5565	0.0996	0.014
5566	0.2828	0.0686
5567	0.1254	0.0224
5568	0.1958	0.0486
5569	0.071	0.0088
5570	0.2254	0.0564
5571	0.0758	0.0102
5572	0.1502	0.0302
5573	0.1328	0.0272
5574	0.1618	0.0348
5575	0.1968	0.049
5576	0.087	0.0098
5577	0.261	0.0652
5578	0.0682	0.0016
5579	0.2362	0.0592
5580	0.0284	0.002
5581	0.1644	0.0392
5582	0.1534	0.0314
5583	0.2112	0.05
5584	0.1004	0.0212
5585	0.199	0.0398
5586	0.1788	0.0374
5587	0.2146	0.0536
5588	0.0706	0.0074
5589	0.2146	0.0536
5590	0.0386	0.0022
5591	0.127	0.0324
5592	0.0842	0.01
5593	0.1756	0.0438
5594	0.0614	0.013
5595	0.2414	0.06
5596	0.1438	0.0322
5597	0.1478	0.0292
5598	0.2146	0.0534
5599	0.129	0.0142
5600	0.2404	0.0596
5601	0.0886	0.0204
5602	0.055	0.0078
5603	0.1202	0.03
5604	0.0302	0.0072
5605	0.0956	0.0246
5606	0.0016	0.0006
5607	0.002	0.0008
5608	0.0016	0.0008
5609	0.0008	0.0002
5610	0.0236	0.006
5611	0.024	0.006
5612	0.103	0.0256
5613	0.0326	0.0006
5614	0.1436	0.0362
5615	0.041	0.0066
5616	0.15	0.0404
5617	0.0168	0.008
5618	0.1886	0.0472
5619	0.1174	0.0244
5620	0.1182	0.0298
5621	0.0096	0.0036
5622	0.0098	0.0034
5623	0.009	0.0034
5624	0.0806	0.0206
5625	0.019	0.0102
5626	0.059	0.0102
5627	0.1322	0.0334
5628	0.0896	0.0158
5629	0.1602	0.0406
5630	0.089	0.0152
5631	0.2068	0.0524
5632	0.0564	0.0086
5633	0.118	0.0374
5634	0.0304	0.0082
5635	0.1306	0.0368
5636	0.1278	0.034
5637	0.0758	0.0144
5638	0.1276	0.0336
5639	0.1082	0.0186
5640	0.223	0.057
5641	0.0902	0.002
5642	0.2392	0.06
5643	0.0232	0.0002
5644	0.2188	0.046
5645	0.14	0.0322
5646	0.1892	0.0472
5647	0.058	0.0102
5648	0.1996	0.05
5649	0.1082	0.01
5650	0.2448	0.061
5651	0.0716	0.0148
5652	0.0892	0.0216
5653	0.124	0.0212
5654	0.1494	0.0298
5655	0.1246	0.0294
5656	0.112	0.0286
5657	0.0288	0.003
5658	0.126	0.032
5659	0.051	0.0056
5660	0.1192	0.03
5661	0.0744	0.0104
5662	0.1506	0.0378
5663	0.0314	0.008
5664	0.1102	0.0278
5665	0.0416	0.0006
5666	0.1204	0.0302
5667	0.0008	0
5668	0.034	0.0086
5669	0.0624	0.0184
5670	0.1414	0.029
5671	0.1422	0.0324
5672	0.0674	0.0168
5673	0.0246	0.0064
5674	0.0962	0.0242
5675	0.001	0.0004
5676	0.0004	0
5677	0.0006	0
5678	0.0006	0.0006
5679	0.0016	0
5680	0.0718	0.018
5681	0.0126	0.0052
5682	0.0404	0.0044
5683	0.1186	0.0298
5684	0.0186	0.005
5685	0.0808	0.0204
5686	0.0328	0.008
5687	0.0164	0.009
5688	0.2134	0.0532
5689	0.068	0.0056
5690	0.221	0.0566
5691	0.1194	0.0282
5692	0.127	0.0224
5693	0.1488	0.0298
5694	0.1526	0.0288
5695	0.108	0.0254
5696	0.0174	0.0028
5697	0.0172	0.003
5698	0.0906	0.0106
5699	0.11	0.0276
5700	0.0674	0.0094
5701	0.197	0.0402
5702	0.1594	0.0398
5703	0.0302	0.0002
5704	0.1186	0.0296
5705	0.071	0.0112
5706	0.1034	0.0272
5707	0.0104	0.0004
5708	0.1048	0.0264
5709	0.0836	0.014
5710	0.2048	0.061
5711	0.1028	0.0338
5712	0.0116	0.0042
5713	0.0168	0.006
5714	0.0582	0.0098
5715	0.2094	0.0482
5716	0.1836	0.0458
5717	0.1096	0.0324
5718	0.2038	0.0498
5719	0.1342	0.042
5720	0.0604	0.011
5721	0.0904	0.0228
5722	0.03	0.0012
5723	0.1396	0.0242
5724	0.1882	0.0358
5725	0.1592	0.033
5726	0.1484	0.0366
5727	0.1906	0.0398
5728	0.2398	0.061
5729	0.0816	0.0204
5730	0.0008	0
5731	0.0008	0
5732	0.017	0.0002
5733	0.111	0.0264
5734	0.067	0.0096
5735	0.1198	0.0276
5736	0.1986	0.0446
5737	0.2866	0.0712
5738	0.0542	0.0238
5739	0.1284	0.036
5740	0.048	0.0232
5741	0.0582	0.014
5742	0.001	0.0002
5743	0.026	0.0004
5744	0.1046	0.0244
5745	0.1392	0.0328
5746	0.124	0.03
5747	0.2042	0.029
5748	0.4404	0.1096
5749	0.0418	0.0152
5750	0.0432	0.0162
5751	0.0394	0.0096
5752	0.1018	0.0276
5753	0.028	0.0004
5754	0.0734	0.0182
5755	0.0216	0.0042
5756	0.1236	0.0282
5757	0.1632	0.0408
5758	0.0866	0.0134
5759	0.1288	0.03
5760	0.095	0.022
5761	0.0952	0.0224
5762	0.0596	0.0088
5763	0.2264	0.0568
5764	0.1374	0.044
5765	0.1186	0.0314
5766	0.041	0.0126
5767	0.0182	0.009
5768	0.1014	0.0256
5769	0.0216	0.0054
5770	0.0142	0.005
5771	0.0146	0.0052
5772	0.0886	0.0136
5773	0.152	0.04
5774	0.1	0.0254
5775	0.0852	0.0218
5776	0.0142	0.0004
5777	0.1964	0.0488
5778	0.1058	0.0188
5779	0.1688	0.0438
5780	0.124	0.0258
5781	0.1862	0.0378
5782	0.2304	0.0598
5783	0.0026	0.0006
5784	0.0018	0.0006
5785	0.001	0.0008
5786	0.0018	0
5787	0.0124	0.0006
5788	0.019	0.0048
5789	0.0018	0.0046
5790	0.1846	0.0416
5791	0.1428	0.0246
5792	0.2222	0.0652
5793	0.0402	0.0104
5794	0.0882	0.0218
5795	0.0104	0.001
5796	0.1498	0.0364
