269	0.0012	0.0006
270	0.0008	0.0002
271	0.2492	0.0548
272	0.573	0.1482
273	0.3242	0.0812
274	0.3206	0.0792
275	0.3466	0.0852
276	0.353	0.0884
277	0.0016	0.0006
278	0.0004	0.0002
279	0.001	0
280	0.0262	0.003
281	0.5508	0.1386
282	0.3784	0.09
283	0.4134	0.1042
284	0.4106	0.105
285	0.4078	0.1024
286	0.308	0.077
287	0.0006	0
288	0	0
289	0.0016	0.0002
290	0.071	0.013
291	0.5912	0.1556
292	0.269	0.0646
293	0.3192	0.0796
294	0.323	0.0786
295	0.3192	0.0788
296	0.1138	0.022
297	0.001	0.0004
298	0.0016	0
299	0.0234	0.0044
300	0.3712	0.0922
301	0.455	0.112
302	0.3856	0.097
303	0.3956	0.099
304	0.3784	0.0964
305	0.296	0.0682
306	0.0006	0.0002
307	0.001	0
308	0.001	0.0002
309	0.0108	0.0018
310	0.3484	0.0908
311	0.2932	0.0674
312	0.431	0.1082
313	0.3986	0.0974
314	0.382	0.0922
315	0.347	0.0832
316	0.0014	0.0002
317	0.0006	0.0002
318	0.0006	0
319	0.0006	0.0004
320	0.043	0.0086
321	0.4136	0.0994
322	0.4748	0.1228
323	0.4028	0.1026
324	0.395	0.1016
325	0.4016	0.101
326	0.2454	0.0578
327	0.0012	0.0002
328	0.0004	0
329	0.001	0.0006
330	0.2498	0.054
331	0.6492	0.1684
332	0.2812	0.0668
333	0.3354	0.083
334	0.3382	0.083
335	0.3368	0.0812
336	0.0012	0
337	0.0022	0.0002
338	0.0012	0.0002
339	0.0516	0.0082
340	0.556	0.1436
341	0.3446	0.0838
342	0.3828	0.0976
343	0.3656	0.0896
344	0.3672	0.0906
345	0.1904	0.042
346	0.0006	0.0002
347	0.0008	0.0004
348	0.0016	0.0004
349	0.1906	0.0416
350	0.6236	0.1536
351	0.3952	0.099
352	0.4566	0.118
353	0.458	0.1174
354	0.4504	0.116
355	0.0164	0.0024
356	0.0014	0.0006
357	0.0008	0.0006
358	0.0088	0.002
359	0.1616	0.034
360	0.5948	0.1562
361	0.2624	0.0582
362	0.322	0.077
363	0.317	0.0754
364	0.2848	0.0646
365	0.0098	0.002
366	0.0006	0.0004
367	0.001	0.0006
368	0.0424	0.007
369	0.371	0.0948
370	0.3478	0.0864
371	0.3374	0.0824
372	0.335	0.086
373	0.3318	0.081
374	0.1896	0.042
375	0.0004	0.0002
376	0.0012	0.0004
377	0.001	0.0004
378	0.0386	0.0048
379	0.6502	0.1652
380	0.322	0.077
381	0.3886	0.0976
382	0.3912	0.0972
383	0.3922	0.097
384	0.2672	0.06
385	0.001	0.0004
386	0.0008	0.0004
387	0.0398	0.0062
388	0.5902	0.1452
389	0.47	0.1186
390	0.3198	0.0752
391	0.377	0.0932
392	0.3698	0.0902
393	0.237	0.0534
394	0.0008	0
395	0.0008	0.0002
396	0.001	0
397	0.5152	0.1208
398	0.528	0.132
399	0.41	0.1058
400	0.435	0.1116
401	0.4398	0.1118
402	0.4374	0.1114
403	0.0008	0.0002
404	0.0002	0
405	0.0004	0
406	0.0098	0.0006
407	0.3936	0.0912
408	0.5454	0.1378
409	0.3728	0.0946
410	0.371	0.0932
411	0.3776	0.0952
412	0.3424	0.0864
413	0.0006	0.0004
414	0.0008	0
415	0.0004	0
416	0.0516	0.0102
417	0.5526	0.1438
418	0.3056	0.0756
419	0.338	0.083
420	0.3266	0.0802
421	0.3408	0.085
422	0.1736	0.0338
423	0.0012	0.0004
424	0.001	0.0002
425	0.0072	0.0016
426	0.3068	0.0724
427	0.5394	0.139
428	0.277	0.0678
429	0.3388	0.0868
430	0.3362	0.0864
431	0.3096	0.0784
432	0.0006	0.0002
433	0.0002	0.0004
434	0.0002	0.0002
435	0.0506	0.0096
436	0.4364	0.1036
437	0.4866	0.1256
438	0.4344	0.1078
439	0.3948	0.099
440	0.3974	0.1
441	0.2162	0.0454
442	0.001	0.0008
443	0.0008	0.0004
444	0.0008	0
445	0.1042	0.0224
446	0.5952	0.1548
447	0.2492	0.058
448	0.3278	0.0808
449	0.3526	0.0896
450	0.3562	0.089
451	0.08	0.0132
452	0.0006	0.0002
453	0.001	0.0006
454	0.1036	0.0184
455	0.6234	0.159
456	0.365	0.0898
457	0.3244	0.0772
458	0.3844	0.0934
459	0.3822	0.0976
460	0.0808	0.0132
461	0.0016	0.0006
462	0.0016	0
463	0.019	0.003
464	0.462	0.1172
465	0.3582	0.0904
466	0.3184	0.0768
467	0.4008	0.0984
468	0.3634	0.0888
469	0.2984	0.069
470	0.0006	0.0006
471	0.0006	0.0002
472	0	0.0002
473	0.0126	0.0016
474	0.0756	0.0116
475	0.6652	0.1686
476	0.3822	0.0924
477	0.3732	0.0874
478	0.3776	0.0878
479	0.34	0.0802
480	0.1616	0.0312
481	0.0006	0
482	0.0008	0.0004
483	0.1494	0.031
484	0.681	0.1764
485	0.3052	0.0724
486	0.2682	0.062
487	0.3288	0.0826
488	0.3308	0.0826
489	0.0264	0.0036
490	0.0008	0
491	0.0004	0.0002
492	0.187	0.0386
493	0.6124	0.1532
494	0.4092	0.1012
495	0.3618	0.0876
496	0.3998	0.0958
497	0.3872	0.0936
498	0.0088	0.0008
499	0.0008	0.0004
500	0	0.0002
501	0.0022	0.0004
502	0.1414	0.0264
503	0.6362	0.1636
504	0.3556	0.0824
505	0.3738	0.0928
506	0.3776	0.0942
507	0.3646	0.0914
508	0.0322	0.004
509	0.0008	0.0002
510	0.001	0.0002
511	0.0166	0.0024
512	0.4766	0.1178
513	0.42	0.1082
514	0.3586	0.0936
515	0.3648	0.0964
516	0.3638	0.0966
517	0.3044	0.0784
518	0.0004	0
519	0.0006	0.0002
520	0.0004	0
521	0.0718	0.0116
522	0.6754	0.17
523	0.3486	0.0842
524	0.3682	0.0946
525	0.3586	0.0898
526	0.3594	0.0904
527	0.134	0.0272
528	0.001	0.0002
529	0.0012	0.0002
530	0.0572	0.0108
531	0.645	0.1632
532	0.389	0.0956
533	0.2926	0.0684
534	0.3456	0.083
535	0.3508	0.083
536	0.1778	0.0376
537	0	0.0004
538	0.001	0
539	0.014	0.002
540	0.7064	0.1816
541	0.328	0.08
542	0.296	0.0694
543	0.345	0.083
544	0.3422	0.0812
545	0.3006	0.0698
546	0.001	0
547	0.0002	0
548	0.0456	0.0058
549	0.6612	0.1672
550	0.3738	0.0928
551	0.3856	0.095
552	0.4192	0.1066
553	0.411	0.104
554	0.2564	0.06
555	0.0008	0
556	0.001	0.0008
557	0.0562	0.0086
558	0.6528	0.1654
559	0.3672	0.0952
560	0.3338	0.0802
561	0.388	0.0978
562	0.3954	0.1
563	0.2022	0.047
564	0.0004	0.0004
565	0.001	0
566	0.108	0.0222
567	0.658	0.1662
568	0.3768	0.0932
569	0.3494	0.088
570	0.4374	0.114
571	0.412	0.1064
572	0.0976	0.019
573	0.0002	0.0002
574	0.0012	0
575	0.1398	0.0304
576	0.502	0.1226
577	0.4112	0.1034
578	0.3434	0.091
579	0.3788	0.0968
580	0.386	0.0976
581	0.0356	0.0048
582	0.0004	0
583	0.0012	0.0008
584	0.001	0
585	0.0574	0.0094
586	0.6112	0.1526
587	0.383	0.0968
588	0.3996	0.101
589	0.375	0.0954
590	0.3714	0.0932
591	0.1898	0.0414
592	0.0006	0
593	0.001	0.0004
594	0.004	0.0004
595	0.3168	0.0742
596	0.5326	0.1434
597	0.2386	0.052
598	0.2902	0.0674
599	0.2938	0.07
600	0.2862	0.0684
601	0.0008	0.0004
602	0.0006	0.0002
603	0.0006	0
604	0.0814	0.0146
605	0.561	0.1376
606	0.4682	0.1202
607	0.4232	0.1062
608	0.421	0.1072
609	0.4284	0.1092
610	0.1554	0.03
611	0.0016	0.0002
612	0.001	0.0004
613	0.0006	0
614	0.6332	0.1588
615	0.422	0.1048
616	0.3128	0.0754
617	0.3858	0.0974
618	0.3788	0.0962
619	0.3792	0.0968
620	0.0006	0.0002
621	0.0006	0.0002
622	0.0008	0.0004
623	0.0662	0.004
624	0.7812	0.1984
625	0.3674	0.089
626	0.37	0.0922
627	0.3686	0.0904
628	0.3666	0.0894
629	0.159	0.0338
630	0.0004	0.0002
631	0.001	0.0002
632	0.5752	0.1458
633	0.3634	0.0918
634	0.3304	0.0802
635	0.2922	0.071
636	0.3434	0.0846
637	0.3368	0.0834
638	0.0016	0
639	0.0004	0.0004
640	0.001	0
641	0.069	0.0128
642	0.5444	0.1374
643	0.3726	0.0948
644	0.3862	0.095
645	0.3588	0.0878
646	0.3602	0.0876
647	0.1444	0.0258
648	0.0006	0.0004
649	0.0008	0.0002
650	0.0012	0
651	0.1692	0.0306
652	0.731	0.19
653	0.2784	0.064
654	0.3282	0.0782
655	0.328	0.0778
656	0.322	0.0762
657	0.0122	0.0014
658	0.0004	0
659	0.0004	0
660	0.2404	0.0466
661	0.6832	0.1732
662	0.3838	0.0918
663	0.3854	0.094
664	0.3914	0.0964
665	0.3934	0.0962
666	0.0022	0
667	0.0002	0.0004
668	0.0006	0
669	0.0122	0.0004
670	0.4536	0.1118
671	0.4338	0.1108
672	0.3996	0.1012
673	0.4156	0.1058
674	0.4036	0.1044
675	0.3536	0.0888
676	0.0008	0
677	0.001	0
678	0.0006	0.0002
679	0.0298	0.006
680	0.36	0.077
681	0.5922	0.1508
682	0.387	0.0966
683	0.3762	0.096
684	0.3696	0.0932
685	0.2616	0.0604
686	0.0014	0
687	0.001	0.0004
688	0.0008	0.0002
689	0.1718	0.0336
690	0.6944	0.1756
691	0.3398	0.0826
692	0.3766	0.0944
693	0.372	0.094
694	0.3678	0.0914
695	0.0164	0.002
696	0.0008	0
697	0.0006	0.0004
698	0.0582	0.0072
699	0.7014	0.1778
700	0.367	0.0966
701	0.3596	0.0924
702	0.3702	0.0962
703	0.3644	0.094
704	0.1764	0.0386
705	0.0004	0.0002
706	0.0022	0
707	0.1192	0.0208
708	0.7184	0.1848
709	0.3356	0.0846
710	0.307	0.075
711	0.3646	0.0932
712	0.3574	0.0902
713	0.0592	0.0088
714	0.0008	0.0002
715	0.0004	0
716	0.3984	0.0942
717	0.533	0.1384
718	0.351	0.0864
719	0.3222	0.0778
720	0.3634	0.09
721	0.3568	0.0888
722	0.0006	0
723	0.0008	0
724	0.0008	0
725	0.033	0.004
726	0.5232	0.1328
727	0.3612	0.0906
728	0.3758	0.0912
729	0.378	0.093
730	0.383	0.092
731	0.2626	0.061
732	0.0014	0.0004
733	0.001	0
734	0.0008	0
735	0.1404	0.0322
736	0.516	0.1264
737	0.407	0.1046
738	0.4216	0.1054
739	0.4378	0.112
740	0.4118	0.1054
741	0.0442	0.0062
742	0	0.0002
743	0.0018	0.0002
744	0.0004	0.0002
745	0.0732	0.0142
746	0.497	0.1242
747	0.3992	0.104
748	0.4098	0.1072
749	0.4002	0.1048
750	0.4088	0.104
751	0.1654	0.037
752	0.0008	0.0002
753	0.0014	0.0002
754	0.0006	0.0002
755	0.2298	0.0482
756	0.6642	0.17
757	0.3034	0.0736
758	0.378	0.0954
759	0.3724	0.0948
760	0.3694	0.095
761	0.0034	0
762	0.0006	0
763	0.0004	0
764	0.0286	0.0028
765	0.5324	0.136
766	0.3478	0.0832
767	0.371	0.0898
768	0.3942	0.0968
769	0.3916	0.093
770	0.2732	0.0644
771	0.0006	0.0002
772	0.0006	0
773	0.0004	0
774	0.0592	0.0082
775	0.6204	0.157
776	0.3472	0.0876
777	0.3692	0.0944
778	0.3722	0.0952
779	0.3688	0.0946
780	0.1676	0.0376
781	0.0006	0.0004
782	0.0012	0
783	0.0046	0.0008
784	0.4118	0.0978
785	0.5292	0.1386
786	0.3226	0.0788
787	0.3936	0.0984
788	0.393	0.0992
789	0.3746	0.095
790	0.0008	0.0004
791	0.0004	0
792	0.0014	0
793	0.0828	0.0152
794	0.5494	0.1468
795	0.289	0.0708
796	0.3228	0.0798
797	0.3112	0.0776
798	0.3126	0.0786
799	0.0902	0.0166
800	0.0016	0.0002
801	0.0006	0.0002
802	0.0034	0.0004
803	0.1402	0.0298
804	0.5724	0.147
805	0.301	0.0722
806	0.3548	0.086
807	0.3602	0.0888
808	0.3548	0.0882
809	0.0298	0.004
810	0.0002	0.0002
811	0.0014	0.0004
812	0.032	0.0036
813	0.4788	0.1172
814	0.4482	0.115
815	0.3786	0.0946
816	0.3988	0.1022
817	0.3776	0.096
818	0.2672	0.064
819	0.0018	0.0002
820	0.0008	0.0002
821	0.0004	0
822	0.1602	0.0338
823	0.5932	0.1464
824	0.3904	0.1014
825	0.4046	0.1028
826	0.409	0.104
827	0.4014	0.1024
828	0.0216	0.0034
829	0.0004	0
830	0.0008	0
831	0.0012	0.001
832	0.0864	0.0138
833	0.6468	0.1672
834	0.3118	0.077
835	0.3798	0.0982
836	0.3462	0.0878
837	0.3448	0.0882
838	0.0942	0.0166
839	0.001	0.0002
840	0.0008	0.0002
841	0.0388	0.0064
842	0.4496	0.1168
843	0.381	0.0922
844	0.3016	0.0732
845	0.366	0.0906
846	0.3598	0.0918
847	0.215	0.0498
848	0.0006	0.0002
849	0.0014	0.0002
850	0.0008	0
851	0.1752	0.0374
852	0.5636	0.1388
853	0.3978	0.0972
854	0.4534	0.1144
855	0.407	0.1056
856	0.4028	0.104
857	0.0146	0.002
858	0.0018	0.0006
859	0.0014	0.0002
860	0.0012	0.0002
861	0.0252	0.003
862	0.6276	0.159
863	0.358	0.0862
864	0.373	0.0968
865	0.3514	0.0898
866	0.3488	0.0898
867	0.2684	0.0656
868	0.0012	0.0004
869	0.0014	0.0004
870	0.0024	0
871	0.2578	0.0548
872	0.6448	0.167
873	0.2926	0.0736
874	0.3394	0.0818
875	0.3332	0.0796
876	0.3254	0.0786
877	0.0008	0
878	0.0012	0.0004
879	0.001	0.0002
880	0.0604	0.0058
881	0.7336	0.1888
882	0.3228	0.0774
883	0.3554	0.0888
884	0.3536	0.0874
885	0.3538	0.0874
886	0.1656	0.0334
887	0.0002	0.0004
888	0.0008	0
889	0.3936	0.0906
890	0.5634	0.1466
891	0.404	0.1024
892	0.3226	0.0808
893	0.3762	0.0938
894	0.3778	0.0946
895	0.001	0.0002
896	0.0004	0
897	0.0008	0.0004
898	0.0206	0.0018
899	0.585	0.1474
900	0.3868	0.0964
901	0.42	0.1084
902	0.4152	0.1102
903	0.4054	0.1076
904	0.3338	0.0854
905	0.0014	0
906	0.0008	0.0002
907	0.0008	0.0002
908	0.0976	0.0178
909	0.6752	0.1748
910	0.305	0.0708
911	0.3544	0.084
912	0.358	0.088
913	0.3552	0.087
914	0.086	0.0138
915	0.0002	0.0002
916	0.0012	0
917	0.1946	0.0422
918	0.5728	0.1462
919	0.3706	0.0958
920	0.3038	0.0734
921	0.3574	0.0922
922	0.3388	0.0842
923	0.0056	0.0004
924	0.0004	0.0004
925	0.0006	0.0002
926	0.0026	0.0004
927	0.1352	0.023
928	0.6514	0.164
929	0.4174	0.1072
930	0.4098	0.102
931	0.4092	0.1016
932	0.4058	0.1
933	0.0496	0.006
934	0.0012	0.0002
935	0.0006	0.0002
936	0.0154	0.0026
937	0.6104	0.153
938	0.3852	0.0954
939	0.3196	0.0766
940	0.3568	0.0866
941	0.3534	0.0842
942	0.2968	0.071
943	0.0012	0.0002
944	0.0008	0.0004
945	0.001	0
946	0.2902	0.0678
947	0.522	0.129
948	0.4126	0.0994
949	0.3878	0.0936
950	0.3978	0.0998
951	0.3826	0.097
952	0.001	0.0002
953	0.0008	0.0004
954	0.001	0.0002
955	0.0012	0.0002
956	0.0766	0.0088
957	0.717	0.185
958	0.331	0.0798
959	0.3558	0.0898
960	0.3466	0.0858
961	0.3438	0.085
962	0.1238	0.0218
963	0	0
964	0.0004	0.0004
965	0.2258	0.0496
966	0.5744	0.1478
967	0.3584	0.0928
968	0.2878	0.0686
969	0.3428	0.0898
970	0.349	0.0898
971	0.0024	0.0008
972	0.001	0
973	0.0008	0.0002
974	0.0066	0.0008
975	0.3528	0.0782
976	0.587	0.1512
977	0.354	0.0848
978	0.3816	0.0948
979	0.3716	0.0894
980	0.3386	0.0822
981	0.0008	0
982	0.0002	0
983	0.0002	0.0002
984	0.0324	0.0042
985	0.4578	0.1124
986	0.4356	0.111
987	0.3896	0.099
988	0.413	0.106
989	0.3818	0.0974
990	0.2592	0.062
991	0.0004	0.0002
992	0.0006	0
993	0.001	0.0002
994	0.0374	0.0072
995	0.4376	0.1058
996	0.4582	0.1142
997	0.439	0.1106
998	0.4154	0.1042
999	0.4082	0.1008
1000	0.2778	0.0638
1001	0	0.0004
1002	0.001	0
1003	0.0004	0.0002
1004	0.0358	0.0078
1005	0.513	0.127
1006	0.3666	0.0886
1007	0.4198	0.1032
1008	0.4168	0.103
1009	0.4122	0.1042
1010	0.2756	0.0654
1011	0.001	0.0002
1012	0.0006	0.0002
1013	0.0012	0.0002
1014	0.0654	0.0122
1015	0.5514	0.1414
1016	0.2814	0.0686
1017	0.3612	0.089
1018	0.3648	0.093
1019	0.361	0.0904
1020	0.1542	0.032
1021	0.0012	0
1022	0.0002	0.0002
1023	0.0062	0.0012
1024	0.1612	0.0354
1025	0.5658	0.1472
1026	0.2824	0.0692
1027	0.3348	0.0838
1028	0.3358	0.0838
1029	0.3142	0.0782
1030	0.0136	0.0024
1031	0.0006	0
1032	0.0006	0.0002
1033	0.01	0.0016
1034	0.2382	0.0506
1035	0.6194	0.157
1036	0.3452	0.0862
1037	0.3674	0.0926
1038	0.3622	0.092
1039	0.332	0.0834
1040	0.0026	0
1041	0.0006	0
1042	0.0012	0
1043	0.0492	0.0056
1044	0.702	0.1838
1045	0.2748	0.0664
1046	0.313	0.0756
1047	0.3122	0.0754
1048	0.3068	0.074
1049	0.1614	0.0324
1050	0.001	0
1051	0.0012	0
1052	0.2552	0.0592
1053	0.5276	0.1374
1054	0.331	0.0832
1055	0.3106	0.0758
1056	0.3696	0.092
1057	0.3692	0.0932
1058	0.001	0
1059	0.0004	0.0004
1060	0.0006	0
1061	0.02	0.0034
1062	0.2694	0.0596
1063	0.5216	0.1352
1064	0.3412	0.0842
1065	0.3388	0.0836
1066	0.3452	0.086
1067	0.272	0.0642
1068	0.001	0.0002
1069	0.0004	0.0004
1070	0.0014	0.0004
1071	0.0184	0.0044
1072	0.3344	0.0806
1073	0.4326	0.1056
1074	0.4238	0.108
1075	0.3994	0.0968
1076	0.3796	0.0942
1077	0.3102	0.0748
1078	0.0006	0.0004
1079	0.0012	0
1080	0.0018	0
1081	0.0052	0.0014
1082	0.3374	0.079
1083	0.4998	0.123
1084	0.4156	0.1042
1085	0.4036	0.1064
1086	0.388	0.1018
1087	0.3798	0.0974
1088	0.0004	0.0002
1089	0.001	0
1090	0.0008	0.0004
1091	0.0048	0
1092	0.2574	0.0534
1093	0.6394	0.161
1094	0.406	0.1022
1095	0.396	0.0992
1096	0.4042	0.102
1097	0.388	0.0986
1098	0.0018	0
1099	0.0008	0
1100	0.0006	0.0002
1101	0.044	0.0066
1102	0.6564	0.17
1103	0.308	0.073
1104	0.3532	0.0892
1105	0.3484	0.088
1106	0.3472	0.0866
1107	0.2088	0.0488
1108	0.001	0.0002
1109	0.0006	0.0002
1110	0.062	0.0084
1111	0.6992	0.1772
1112	0.4026	0.1
1113	0.3576	0.0892
1114	0.3976	0.1012
1115	0.4032	0.102
1116	0.2082	0.0436
1117	0.0008	0
1118	0.0012	0.0002
1119	0.1672	0.0376
1120	0.5886	0.1516
1121	0.3612	0.0912
1122	0.26	0.0636
1123	0.3392	0.0846
1124	0.3248	0.0826
1125	0.0124	0.002
1126	0.0002	0.0002
1127	0.001	0
1128	0.0062	0.002
1129	0.1902	0.0474
1130	0.3396	0.0816
1131	0.423	0.1084
1132	0.3918	0.0984
1133	0.381	0.098
1134	0.3778	0.0956
1135	0.0052	0
1136	0.0004	0
1137	0.0002	0
1138	0.001	0.0008
1139	0.0114	0.0006
1140	0.3138	0.0672
1141	0.6104	0.1632
1142	0.323	0.0778
1143	0.3448	0.0862
1144	0.3454	0.086
1145	0.3122	0.0756
1146	0.0008	0.0004
1147	0.0008	0
1148	0.001	0.0002
1149	0.3394	0.0754
1150	0.5942	0.153
1151	0.328	0.0802
1152	0.3716	0.0938
1153	0.3618	0.0898
1154	0.3606	0.0906
1155	0.0002	0
1156	0.001	0
1157	0.0012	0.0006
1158	0.03	0.0044
1159	0.424	0.096
1160	0.5854	0.1496
1161	0.4268	0.1102
1162	0.3966	0.1018
1163	0.397	0.1016
1164	0.2844	0.0706
1165	0.0006	0
1166	0.0008	0
1167	0.0012	0
1168	0.293	0.0674
1169	0.5802	0.1536
1170	0.272	0.062
1171	0.3292	0.0798
1172	0.3414	0.0812
1173	0.335	0.0816
1174	0.0014	0
1175	0.0006	0.0002
1176	0.0006	0
1177	0.0776	0.0112
1178	0.6558	0.168
1179	0.3428	0.084
1180	0.3458	0.0854
1181	0.34	0.087
1182	0.333	0.0852
1183	0.1094	0.0212
1184	0.0004	0.0002
1185	0.001	0.0004
1186	0.019	0.004
1187	0.4552	0.113
1188	0.4478	0.1088
1189	0.3776	0.094
1190	0.395	0.0996
1191	0.3732	0.0944
1192	0.2964	0.0736
1193	0.0006	0
1194	0.0002	0.0004
1195	0.0006	0
1196	0.017	0.0028
1197	0.384	0.0896
1198	0.4934	0.127
1199	0.4128	0.1106
1200	0.3866	0.098
1201	0.3856	0.0996
1202	0.3288	0.0832
1203	0.0012	0.0002
1204	0.0012	0.0002
1205	0.0008	0.0006
1206	0.0166	0.002
1207	0.6454	0.1616
1208	0.3644	0.0928
1209	0.3996	0.1034
1210	0.3876	0.1008
1211	0.3816	0.099
1212	0.3254	0.0812
1213	0.0014	0.0002
1214	0.001	0
1215	0.0018	0.0006
1216	0.2658	0.0526
